"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","QLD State Notifiable Pests","SA State Notifiable Pests","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","NSW State Notifiable Pests","NT State Notifiable Pests","ACT State Notifiable Pests","Key Australian weed species list (ABS)","Key Australian feral animal species list (ABS)","VIC State Notifiable Pests"
"https://id.biodiversity.org.au/node/apni/2900939","Pultenaea aspalathoides","Meisn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901032","Polygala kimberleyensis","R.A.Kerrigan","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901059","Eleocharis retroflexa","(Poir.) Urb.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Eleocharis","","3","","","","","","","","","Vulnerable","Vulnerable","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901060","Tephrosia gaudium-solis","Domin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901070","Cryptandra leucopogon","Meisn. ex Reissek","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Cryptandra","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901275","Ricinocarpos ledifolius","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Ricinocarpos","Scrub Wedding Bush","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901353","Melaleuca microphylla","Sm.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901442","Stemodia grossa","Benth.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Stemodia","Stemodia","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901468","Lagunaria queenslandica","Craven","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Lagunaria","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901480","Myriophyllum striatum","Orchard","species","Plantae","Charophyta","Equisetopsida","Saxifragales","Haloragaceae","Myriophyllum","Striped Water-milfoil","3","","","","","Endangered","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901677","Petrophile glauca","Foreman","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Petrophile","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901718","Rubus roribaccus","(L.H.Bailey) Rydb.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Rubus","North American Dewberry","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901786","Gastrolobium calycinum","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gastrolobium","York Road Poison","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901816","Gmelina fasciculiflora","Benth.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Gmelina","Grey Teak","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901826","Dampiera stenostachya","E.Pritz.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Dampiera","Narrow-spiked Dampiera","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901840","Androcalva cuneata","(Turcz.) C.F.Wilkins & Whitlock","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Androcalva","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901851","Solanum sejunctum","Brennan, Martine & Symon","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","Solanum","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901887","Macarthuria complanata","E.M.Ross","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Limeaceae","Macarthuria","","3","","","","","","","","","Near threatened","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902069","Stylidium rupestre","Sond.","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium","Rock Triggerplant","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902163","Solanum cunninghamii","Benth.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902209","Synaphea reticulata","(Sm.) Druce","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Synaphea","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902273","Guilleminea densa","(Humb. & Bonpl. ex Schult.) Moq.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Guilleminea","Small Matweed","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902274","Podolepis tepperi","(F.Muell.) D.A.Cooke","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Podolepis","Delicate Copper-wire Daisy","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902424","Templetonia aculeata","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Templetonia","Spiny Mallee-pea","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902608","Cyperus gilesii","Benth.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","Gile's Sedge","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902634","Eriachne pulchella","Domin","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eriachne","Wanderrie Grass","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902783","Hierochloe submutica","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Hierochloe","Alpine Holygrass","3","","","","","Endangered","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902834","Myosotis sylvatica","Hoffm.","species","Plantae","Charophyta","Equisetopsida","","Boraginaceae","Myosotis","Wood Forget-me-not","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902896","Petroselinum crispum","(Mill.) Fuss","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Petroselinum","Parsley","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902909","Aluta appressa","(C.R.P.Andrews) Rye & Trudgen","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Aluta","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2902950","Platycerium hillii","T.Moore","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Polypodiaceae","Platycerium","Elkhorn Fern","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903041","Kennedia lateritia","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Kennedia","Augusta Kennedia","3","","","","","","","","","","Endangered","","","Endangered","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903048","Acacia cochlocarpa","Meisn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903051","Pultenaea indira","Orthia & Crisp","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903166","Goodenia pusilliflora","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","Small-flower Goodenia","3","","","","","","","","","","","","","","","","","Poorly-known species","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903205","Gastrolobium melanocarpum","G.Chandler & Crisp","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gastrolobium","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903328","Scaevola restiacea","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903365","Dysoxylum alliaceum","(Blume) Blume ex A.Juss.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Meliaceae","Dysoxylum","Cape York Cedar","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903381","Cupaniopsis simulata","S.T.Reynolds","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Cupaniopsis","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903395","Sarcopteryx reticulata","S.T.Reynolds","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Sarcopteryx","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903400","Cryptocarya laevigata","Blume","species","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cryptocarya","Red-fruited Laurel","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903498","Eremophila jucunda","Chinnock","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903654","Goodenia krauseana","Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","3","","","","","","","","","","","","","","","","","Poorly-known species","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903713","Lysinema conspicuum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Lysinema","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903734","Acacia flavipila","A.S.George","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903776","Platylobium triangulare","R.Br.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Platylobium","Ivy Flat-pea","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903812","Thysanotus lavanduliflorus","Brittan","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Thysanotus","","3","","","","","","","","","","","","","","","","","Poorly-known species","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903816","Daviesia teretifolia","R.Br. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903861","Fumaria densiflora","DC.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Papaveraceae","Fumaria","Fumitory","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903866","Whiteochloa multiciliata","Lazarides","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Whiteochloa","Whiteochloa","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2903976","Mischarytera macrobotrys","(Merr. & L.M.Perry) H.Turner","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Mischarytera","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2904065","Isopogon polycephalus","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Isopogon","Clustered Cone Flower","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2904130","Goodenia pulchella","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","3","","","","","","","","","","","","","","","","","Poorly-known species","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2904251","Olearia passerinoides","(Turcz.) Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Olearia","Slender Daisy Bush","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2904253","Monotaxis occidentalis","Endl.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Monotaxis","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
